tmdbId,original_title,adult,budget,imdb_id,original_language,revenue,tagline,title,release_date,runtime,overview,belongs_to_collection
400,Things to Do in Denver When You're Dead,0,8000000,tt0114660,en,529766.0,Protect. Love. Honor. Avenge.,Things to Do in Denver When You're Dead,1995-12-01,116.0,A mafia film in Tarantino style with a star-studded cast. Jimmy’s “The Saint” gangster career has finally ended. Yet now he finds him self doing favors for a wise godfather known as “The Man with the Plan.”,None
880,Antonia,0,900000,tt0112379,nl,0.0,A motion picture that celebrates everything you love about life.,Antonia's Line,1995-09-12,102.0,"After World War II, Antonia and her daughter, Danielle, go back to their Dutch hometown, where Antonia's late mother has bestowed a small farm upon her. There, Antonia settles down and joins a tightly-knit but unusual community. Those around her include quirky friend Crooked Finger, would-be suitor Bas and, eventually for Antonia, a granddaughter and great-granddaughter who help create a strong family of empowered women.",None
146599,Once Upon a Time... When We Were Colored,0,0,tt0114039,en,0.0,,Once Upon a Time... When We Were Colored,1996-01-26,115.0,"This film relates the story of a tightly connected Afro-American community informally called Colored Town where the inhabitants live and depend on each other in a world where racist oppression is everywhere, as told by a boy called Cliff who spent his childhood there. Despite this, we see the life of the community in all its joys and sorrows, of those that live there while others decide to leave for a better life north. For those remaining, things come to a serious situation when one prominent businessman is being muscled out by a white competitor using racist intimidation. In response, the community must make the decision of whether to submit meekly like they always have, or finally fight for their rights.",None
188588,Last Summer in the Hamptons,0,0,tt0113612,en,0.0,,Last Summer in the Hamptons,1995-11-22,108.0,"Filmed entirely on location in East Hampton, Long Island, ""Last Summer in the Hamptons"" concerns a large theatrical family spending the last weekend of their summer together at the decades-old family retreat which economic circumstances have forced them to put on the market. Victoria Foyt plays a young Hollywood actress whose visit wreaks havoc on the stellar group of family and friends - led by matriarch Viveca Lindfors and made up of an extraordinary mix of prominent New York actors, directors, and playwrights. In the course of a very unusual weekend, comic as well as serious situations arise, and the family's secrets - of which there are many - begin to unravel.",None
8447,Angels and Insects,0,0,tt0112365,en,0.0,An elegant seduction. An erotic deception. A stunning revelation.,Angels and Insects,1995-09-10,118.0,"In Victorian England, wealthy patriarch Sir Harald Alabaster invites an impoverished biologist, William Adamson, into his home. There, William tries to continue his work, but is distracted by Alabaster's seductive daughter, Eugenia. William and Eugenia begin a torrid romance, but as the couple become closer, the young scientist begins to realize that dark, disturbing things are happening behind the closed doors of the Alabaster manor.",None
10534,White Squall,0,38000000,tt0118158,en,10300000.0,,White Squall,1996-02-02,129.0,Teenage boys discover discipline and camaraderie on an ill-fated sailing voyage.,None
17414,Dunston Checks In,0,16000000,tt0116151,en,0.0,He's about to turn a Five Star Hotel into a three ring circus.,Dunston Checks In,1996-01-12,88.0,"Hotel manager Robert Grant is forced by his boss to postpone his family vacation when a hotel critic checks in. Trouble is, the critic is really a villainous jewel thief with an orangutan assistant named Dunston. When Dunston gets loose and tries to escape a life of crime -- aided by Robert's sons -- havoc, hijinks and lots of laughs abound!",None
13997,Black Sheep,0,0,tt0115697,en,32.0,There's one in every family.,Black Sheep,1996-02-01,87.0,"When dignified Albert Donnelly runs for Governor, his team moves to keep his slow-witted and klutzy younger brother, Mike, out of the eye of the media. To baby-sit Mike, the campaign assigns sarcastic Steve, who gets the experience of a lifetime when he tries to take Mike out of town during the election.",None
2086,Nick of Time,0,8169363,tt0113972,en,8175346.0,,Nick of Time,1995-11-22,90.0,"Gene Watson is a public accountant who arrives on a train at Union Station in Los Angeles, accompanied by his 6-year-old daughter Lynn. Because of his ordinary looks, he is approached by a pair of sinister people named Smith and Jones.",None
61548,The Journey of August King,0,0,tt0113490,en,0.0,,The Journey of August King,1995-09-14,91.0,"The Journey of August King is a multi-dimensional drama about a North Carolina farmer in 1815. August King, a widower, is on his way home as he does every year after selling his produce and purchasing the stock and goods he will need to survive the winter. On his journey, he comes upon a run-away slave, a young woman about 19 and August King must decide to violate the law and help this slave to freedom or else leave her to be hunted down and, ultimately, returned to her slave owner.",None
9095,Mary Reilly,0,47000000,tt0117002,en,12379402.0,The untold story of Jekyll and Hyde,Mary Reilly,1996-02-23,104.0,"A housemaid falls in love with Dr. Jekyll and his darkly mysterious counterpart, Mr. Hyde.",None
12158,Vampire in Brooklyn,0,14000000,tt0114825,en,19800000.0,A comic tale of horror and seduction.,Vampire in Brooklyn,1995-10-26,100.0,"Maximillian, the lone survivor of a race of vampires, comes to Brooklyn in search of a way to live past the next full moon. His ticket to survival is Rita, a NYPD detective who doesn't know she's half vampire -- and Maximillian will do whatever's necessary to put her under his spell.",None
9283,Beautiful Girls,0,0,tt0115639,en,0.0,"Good times never seemed so good,",Beautiful Girls,1996-02-09,112.0,"During a snowy winter in the small fictional town of Knight""s Ridge, Massachusetts, a group of lifelong buddies hang out, drink and struggle to connect with the women who affect their decisions, dreams and desires.",None
9208,Broken Arrow,0,50000000,tt0115759,en,150270147.0,Prepare to Go Ballistic.,Broken Arrow,1996-02-09,108.0,"When rogue stealth-fighter pilot Vic Deakins deliberately drops off the radar while on maneuvers, the Air Force ends up with two stolen nuclear warheads -- and Deakins's co-pilot, Riley Hale, is the military's only hope for getting them back. Traversing the deserted canyons of Utah, Hale teams with park ranger Terry Carmichael to put Deakins back in his box.",None
40154,A Midwinter's Tale,0,0,tt0113403,en,0.0,The drama. The passion. The intrigue... And the rehearsals haven't even started.,A Midwinter's Tale,1995-12-01,99.0,"Out of work actor Joe volunteers to help try and save his sister's local church for the community by putting on a Christmas production of Hamlet, somewhat against the advice of his agent Margaretta. As the cast he assembles are still available even at Christmas and are prepared to do it on a 'profit sharing' basis (that is, they may not get paid anything) he cannot expect - and does not get - the cream of the cream. But although they all bring their own problems and foibles along, something bigger starts to emerge in the perhaps aptly named village of Hope.",None
406,La Haine,0,3000000,tt0113247,fr,0.0,Three Young Friends... One Last Chance.,La Haine,1995-05-31,98.0,"Aimlessly whiling away their days in the concrete environs of their dead-end suburbia, Vinz, Hubert, and Said -- a Jew, African, and an Arab -- give human faces to France's immigrant populations, their bristling resentment at their social marginalization slowly simmering until it reaches a climactic boiling point. La Haine means Hate.",None
45549,Shopping,0,0,tt0111173,en,0.0,No one leaves without paying...,Shopping,1994-12-06,105.0,"A dark, hip, urban story of a barren and anonymous city where the underclass' sport of choice is ram-raiding. An exciting game in which stolen cars are driven through shop windows to aid large-scale looting before the police arrive. For Tommy, it's a business, but for Billy and Jo, it's a labour of love. As the competition between Tommy and Billy grows more fierce, the stakes become higher and the ""shopping"" trips increasingly risky.",None
63076,Heidi Fleiss: Hollywood Madam,0,0,tt0113283,en,0.0,   ,Heidi Fleiss: Hollywood Madam,1995-12-27,106.0,"A documentary crew from the BBC arrives in L.A. intent on interviewing Heidi Fleiss, a year after her arrest for running a brothel but before her trial. Several months elapse before the interview, so the crew searches for anyone who'll talk about the young woman. Two people have a lot to say to the camera: a retired madam named Alex for whom Fleiss once worked and Fleiss's one-time boyfriend, Ivan Nagy, who introduced her to Alex. Alex and Nagy don't like each other, so the crew shuttles between them with ""she said"" and ""he said."" When they finally interview Fleiss, they spend their time reciting what Alex and Nagy have had to say and asking her reaction.",None
11062,City Hall,0,0,tt0115907,en,0.0,It started with a shootout on a rainswept street and ended in a scandal that shattered New York.,City Hall,1996-02-16,111.0,"The accidental shooting of a boy in New York leads to an investigation by the Deputy Mayor, and unexpectedly far-reaching consequences.",None
